bloomberg_name	lps_deal_no	intex_group	lps_pool_id	tranche_count
INDX 2005-AR5	IY505	3	IRR	7
INDX 2005-AR5	IY505	4	IRS	7
INDX 2005-AR6	IY506	1	IRL	12
INDX 2005-AR6	IY506	2	IRM	10
INDX 2005-AR7	IY507	1	IRV	8
INDX 2005-AR7	IY507	2	IRW	7
INDX 2005-AR7	IY507	3	IRX	9
INDX 2005-AR7	IY507	4	IRY	7
INDX 2005-AR7	IY507	5	IRZ	7
INDX 2005-AR7	IY507	6	IS0	7
INDX 2005-AR7	IY507	7	IS1	7
INDX 2005-AR8	IY508	1	IRT	12
INDX 2005-AR8	IY508	2	IRU	13
INDX 2005-AR9	IY509	1	IS3	9
INDX 2005-AR9	IY509	2	IS4	8
INDX 2005-AR9	IY509	3	IS5	8
INDX 2005-AR9	IY509	4	IS6	11
INDX 2005-AR9	IY509	5	IS7	8
INDX 2005-AR9	IY509	6	IS8	8
INDX 2006-AR11	IY611	1	IWD	10
INDX 2006-AR11	IY611	2	IWE	10
INDX 2006-AR11	IY611	3	IWF	10
INDX 2006-AR11	IY611	4	IWG	10
INDX 2006-AR11	IY611	5	IWH	10
INDX 2006-AR11	IY611	6	IWI	10
INDX 2006-AR12	IY612	0	IWU	10
INDX 2006-AR13	IY613	0	JWI	15
INDX 2006-AR14	IY614	1	O13	22
INDX 2006-AR14	IY614	2	O14	12
INDX 2006-AR15	IY615	0	IWL	18
INDX 2006-AR19	IY619	1	JWM	11
INDX 2006-AR19	IY619	2	JWN	8
INDX 2006-AR19	IY619	3	JWO	8
INDX 2006-AR19	IY619	4	JWP	8
INDX 2006-AR19	IY619	5	JWQ	9
INDX 2006-AR2	IY602	1	IU8	14
INDX 2006-AR2	IY602	2	IU9	11
INDX 2006-AR21	IY621	0	JWL	16
INDX 2006-AR23	IY623	0	JWR	10
INDX 2006-AR25	IY625	1	JWS	11
INDX 2006-AR25	IY625	2	JWT	10
INDX 2006-AR25	IY625	3	JWU	12
INDX 2006-AR25	IY625	4	JWV	13
INDX 2006-AR25	IY625	5	JWW	10
INDX 2006-AR25	IY625	6	JWX	13
INDX 2006-AR27	IN627	1	IWW	15
INDX 2006-AR27	IN627	2	IWX	12
INDX 2006-AR29	IN629	0	IYJ	18
INDX 2006-AR3	IY603	1	IVG	11
INDX 2006-AR3	IY603	2	IVH	13
INDX 2006-AR3	IY603	3	IVI	12
INDX 2006-AR31	IN631	0	IYI	13
INDX 2006-AR33	IN633	1	0XE	11
INDX 2006-AR33	IN633	2	0XF	11
INDX 2006-AR33	IN633	3	0XG	9
INDX 2006-AR33	IN633	4	0XH	10
INDX 2006-AR35	IN635	1	00V	10
INDX 2006-AR35	IN635	2	00W	12
INDX 2006-AR37	IN637	1	U2W	12
INDX 2006-AR37	IN637	2	9FE	11
INDX 2006-AR39	IN639	0	3CE	15
INDX 2006-AR4	IY604	0	IVJ	15
INDX 2006-AR41	IN641	0	X7G	15
INDX 2006-AR5	IY605	1	IVK	9
INDX 2006-AR5	IY605	2	IVL	8
INDX 2006-AR6	IY606	1	IVW	15
INDX 2006-AR6	IY606	2	IVX	16
INDX 2006-AR7	IY607	1	IVM	10
INDX 2006-AR7	IY607	2	IVN	10
INDX 2006-AR7	IY607	3	IVO	10
INDX 2006-AR7	IY607	4	IVP	10
INDX 2006-AR7	IY607	5	IVQ	10
INDX 2006-AR8	IY608	0	JVQ	22
INDX 2006-AR9	IY609	1	IW9	9
INDX 2006-AR9	IY609	2	IWA	11
INDX 2006-AR9	IY609	3	IWB	13
INDX 2006-AR9	IY609	4	IWC	10
INDX 2006-FLX1	IN6F1	0	IWZ	12
INDX 2006-FLX4	IN7F4	1	644	15
INDX 2006-FLX4	IN7F4	2	645	15
INDX 2007-AR1	IY7A1	1	JVV	12
INDX 2007-AR1	IY7A1	2	JVW	10
INDX 2007-AR1	IY7A1	3	JVX	10
INDX 2007-AR11	I7A11	1	467	12
INDX 2007-AR11	I7A11	2	468	11
INDX 2007-AR13	I7A13	1	640	10
INDX 2007-AR13	I7A13	2	641	9
INDX 2007-AR13	I7A13	3	642	10
INDX 2007-AR13	I7A13	"3,4"	642	1
INDX 2007-AR13	I7A13	4	643	11
INDX 2007-AR15	I7A15	1	793	11
INDX 2007-AR15	I7A15	2	794	10
INDX 2007-AR17	I7A17	0	795	11
INDX 2007-AR17	I7A17	NULL	795	1
INDX 2007-AR19	IY719	1	99A	11
INDX 2007-AR19	IY719	2	99B	11
INDX 2007-AR19	IY719	3	99C	11
INDX 2007-AR21	I7A21	01	1G3	8
INDX 2007-AR21	I7A21	02	1G4	8
INDX 2007-AR21	I7A21	03	1G5	8
INDX 2007-AR21	I7A21	04	1G6	8
INDX 2007-AR21	I7A21	05	1G7	8
INDX 2007-AR21	I7A21	06	1G8	8
INDX 2007-AR21	I7A21	07	1G9	8
INDX 2007-AR21	I7A21	08	1GA	8
INDX 2007-AR21	I7A21	09	1GB	8
INDX 2007-AR21	I7A21	1	1G3	4
INDX 2007-AR21	I7A21	10	1GC	10
INDX 2007-AR21	I7A21	2	1G4	2
INDX 2007-AR21	I7A21	3	1G5	3
INDX 2007-AR21	I7A21	4	1G6	2
INDX 2007-AR21	I7A21	5	1G7	2
INDX 2007-AR21	I7A21	6	1G8	2
INDX 2007-AR21	I7A21	7	1G9	4
INDX 2007-AR21	I7A21	8	1GA	2
INDX 2007-AR21	I7A21	9	1GB	2
INDX 2007-AR5	IY7A5	1	235	2
INDX 2007-AR5	IY7A5	"1,2"	235	1
INDX 2007-AR5	IY7A5	2	236	2
INDX 2007-AR5	IY7A5	3	237	2
INDX 2007-AR5	IY7A5	4	23B	11
INDX 2007-AR7	IY7A7	1	330	13
INDX 2007-AR7	IY7A7	2	331	14
INDX 2007-AR9	IY7A9	1	334	13
INDX 2007-AR9	IY7A9	2	335	12
INDX 2007-AR9	IY7A9	3	336	12
INDX 2007-FLX1	IY7F1	0	JVU	17
INDX 2007-FLX2	IY7F2	0	JVY	14
INDX 2007-FLX3	IN7F3	0	469	13
INDX 2007-FLX5	IY7F5	1	800	15
INDX 2007-FLX5	IY7F5	2	801	15
INDX 2007-FLX6	IY7F6	1	836	15
INDX 2007-FLX6	IY7F6	2	837	15
INDYL 2004-L1		0		8
INDYL 2005-L1		0		4
INDYL 2005-L2		0		6
INDYL 2005-L3		0		5
INDYL 2006-L1		0		7
INDYL 2006-L2		0		7
INDYL 2006-L3		0		8
INDYL 2006-L4		0		7
INDYL 2007-L1		0		6
INHEL 2000-A	SP00A	1	C0Q	6
INHEL 2000-A	SP00A	2	C0R	4
INHEL 2000-B	SP00B	1	SP1	4
INHEL 2000-B	SP00B	2	SP2	4
INHEL 2000-C	SP00C	1	SP3	10
INHEL 2000-C	SP00C	2	SP4	4
INHEL 2001-A	SP01A	1	SP5	10
INHEL 2001-A	SP01A	2	SP6	4
INHEL 2001-B	SP01B	1	SP7	8
INHEL 2001-B	SP01B	2	SP8	3
INHEL 2001-C	SP01C	1	SPA	4
INHEL 2001-C	SP01C	1B	SPB	7
INHEL 2001-C	SP01C	2A	SPC	4
INHEL 2001-C	SP01C	2B	SPD	4
INHEL 2002-A	SP02A	1	SPE	4
INHEL 2002-A	SP02A	2	SPF	1
INHEL 2002-B	SP02B	1	SPG	5
INHEL 2002-B	SP02B	2	SPH	5
INHEL 2003-A	SP03A	1	SPI	8
INHEL 2003-A	SP03A	2	SPJ	8
INHEL 2004-A	SP04A	1	SPK	8
INHEL 2004-A	SP04A	2	SPL	9
INHEL 2004-B	SP04B	1	SPM	11
INHEL 2004-B	SP04B	2	SPN	13
INHEL 2004-C	SP04C	1	SPO	13
INHEL 2004-C	SP04C	2	SPP	13
INMC 1994-L	CW4-L	0		15
INMC 1994-M	CW4-M	0		10
INMC 1994-N	CW4-N	0		15
INMC 1994-O	CW4-O	0		16
INMC 1994-P	CW4-P	0		7
INMC 1994-Q	CW4-Q	0		20
INMC 1994-R	CW4-R	0		6
INMC 1994-S	CW4-S	0		5
INMC 1994-T	CW4-T	0		15
INMC 1994-U	CW4-U	0		15
INMC 1994-V	CW4-V	0		6
INMC 1994-W	CW4-W	0		5
INMC 1994-X	CW4-X	0		6
INMC 1995-A	CW5-A	0		12
INMC 1995-B	CW5-B	0		12
INMC 1995-C	CW5-C	0		6
INMC 1995-D	CW5-D	0		15
INMC 1995-E	CW5-E	0		7
INMC 1995-F	CW5-F	0		12
INMC 1995-G	CW5-G	0		6
INMC 1995-H	CW5-H	0		19
INMC 1995-I	CW5-I	0		5
INMC 1995-J	CW5-J	0		6
INMC 1995-K	CW5-K	0		15
INMC 1995-L	CW5-L	0		10
INMC 1995-M	CW5-M	0		10
INMC 1995-N	CW5-N	0		12
INMC 1995-Q	CW5-Q	0		17
INMC 1995-R	CW5-R	0		9
INMC 1995-T	CW5-T	0		4
INMC 1995-U	CW5-U	0		11
INMC 1995-V	CW5-V	0		16
INMC 1995-W	CW5-W	0		12
INMC 1996-A	CW6-A	0		11
INMC 1996-B	CW6-B	0		8
INMC 1996-D	CW6-D	0		13
INMC 1996-E	CW6-E	0		11
IRWHE 2002-1		0		6
IRWHE 2002-A		0		8
IRWHE 2003-1		0		9
IRWHE 2003-B		0		6
IRWHE 2003-C		0		7
IRWHE 2004-1		0		5
IRWHE 2004-A		0		9
IRWHE 2005-1		0		9
IRWHE 2005-A		0		14
IRWHE 2006-3		0		5
IRWHE 2006-P1		0		5
IXIS 2004-HE4	IX4H4	0	MT8	11
IXIS 2005-HE1	IX5H1	0	MT9	14
IXIS 2005-HE2	IX5H2	0	IZY	15
IXIS 2005-HE3	IX5H3	1	XAA	11
IXIS 2005-HE3	IX5H3	2	XAB	13
IXIS 2005-HE4	IX5H4	0	IF6	15
IXIS 2006-HE1	IX6H1	0	XAC	14
IXIS 2006-HE2	IX6H2	0	XAE	14
IXIS 2006-HE3	IX6H3	0	DPO	15
IXIS 2007-HE1	IX7H1	0	179	14
JPALT 2005-A2	JA5A2	1	0FX	8
JPALT 2005-A2	JA5A2	2	0FY	9
JPALT 2005-A2	JA5A2	"2,3,4,5"	0FY	1
JPALT 2005-A2	JA5A2	3	0FZ	11
JPALT 2005-A2	JA5A2	4	0G0	9
JPALT 2005-A2	JA5A2	5	0G1	9
JPALT 2005-S1	JA5S1	1	0CZ	18
JPALT 2005-S1	JA5S1	2	0D0	27
JPALT 2005-S1	JA5S1	3	0D1	9
JPALT 2006-A1	JA6A1	1	0LY	8
JPALT 2006-A1	JA6A1	2	0LZ	12
JPALT 2006-A1	JA6A1	3	0L0	9
JPALT 2006-A1	JA6A1	4	0L1	12
JPALT 2006-A1	JA6A1	5	0L2	9
JPALT 2006-A2	JA6A2	1	0NL	11
JPALT 2006-A2	JA6A2	2	0NM	13
JPALT 2006-A2	JA6A2	3	0NN	9
JPALT 2006-A2	JA6A2	4	0NO	9
JPALT 2006-A2	JA6A2	5	0NP	9
JPALT 2006-A3	JA6A3	1	1NP	11
JPALT 2006-A3	JA6A3	2	2NP	10
JPALT 2006-A3	JA6A3	3	3NP	9
JPALT 2006-A4	JA6A4	0	3NQ	16
JPALT 2006-A5	JA6A5	1	3NR	11
JPALT 2006-A5	JA6A5	2	3NS	15
JPALT 2006-A6	JA6A6	1	3NT	11
JPALT 2006-A6	JA6A6	2	3NU	15
JPALT 2006-A7	JA6A7	1	01N	14
JPALT 2006-A7	JA6A7	2	01O	15
JPALT 2006-S1	JA6S1	1	0L3	25
JPALT 2006-S1	JA6S1	"1,2"	0L3	1
JPALT 2006-S1	JA6S1	2	0L4	16
JPALT 2006-S1	JA6S1	3	0L5	12
JPALT 2006-S2	JA6S2	0	AH9	15
JPALT 2006-S3	JA6S3	0	AG9	22
JPALT 2006-S4	JA6S4	0	00Y	20
JPALT 2007-A1	JA7A1	1A	0ZK	14
JPALT 2007-A1	JA7A1	1B	0ZL	10
JPALT 2007-A1	JA7A1	2	0ZM	18
JPALT 2007-A1	JA7A1	3	0ZN	22
JPALT 2007-A2	JA7A2	1A	0BL	2
JPALT 2007-A2	JA7A2	1B	0BM	7
JPALT 2007-A2	JA7A2	2	0BN	20
JPALT 2007-A2	JA7A2	3	0BO	19
JPALT 2007-A2	JA7A2	4	0BP	18
JPALT 2007-S1	JA7S1	4	620	14
JPALT 2008-R1		0		7
JPALT 2008-R2		0		3
JPALT 2008-R3		0		9
JPALT 2008-R4		0		5
JPMAC 2005-FLD1	JP5L1	2	0N4	13
JPMAC 2005-FRE1	JP5F1	1	DO6	14
JPMAC 2005-FRE1	JP5F1	2	DO7	20
JPMAC 2005-OPT1	JP5O1	1	I58	11
JPMAC 2005-OPT1	JP5O1	2	I59	13
JPMAC 2005-OPT2	JP5O2	1	DPW	15
JPMAC 2005-OPT2	JP5O2	2	DPX	16
JPMAC 2005-WMC1	JP5W1	1	GUB	12
JPMAC 2005-WMC1	JP5W1	2	GUC	14
JPMAC 2006-ACC1	JPA61	1	EQ4	14
JPMAC 2006-ACC1	JPA61	2	EQ5	17
JPMAC 2006-CH1	J6CH1	1	OO9	13
JPMAC 2006-CH1	J6CH1	2	O10	16
JPMAC 2006-CH2	J6CH2	1	OZK	20
JPMAC 2006-CH2	J6CH2	2A	OZL	15
JPMAC 2006-CH2	J6CH2	2B	OZM	18
JPMAC 2006-CW1	JP6C1	1	DQ6	14
JPMAC 2006-CW1	JP6C1	2	DQ7	16
JPMAC 2006-CW2	JP6C2	1	ZLX	12
JPMAC 2006-CW2	JP6C2	2	ZLY	11
JPMAC 2006-CW2	JP6C2	3	ZLZ	14
JPMAC 2006-FRE1	JP6F1	1	DPY	14
JPMAC 2006-FRE1	JP6F1	2	DPZ	17
JPMAC 2006-FRE2	JP6F2	1	DQ0	14
JPMAC 2006-FRE2	JP6F2	2	DQ1	16
JPMAC 2006-HE1	JP6H1	1	0LU	14
JPMAC 2006-HE1	JP6H1	2	0LV	16
JPMAC 2006-HE2	JP6H2	1	DQ8	13
JPMAC 2006-HE2	JP6H2	2	DQ9	16
JPMAC 2006-HE3	JP6H3	1	O11	12
JPMAC 2006-HE3	JP6H3	2	O12	15
JPMAC 2006-NC1	JP6N1	1	DQ4	14
JPMAC 2006-NC1	JP6N1	2	DQ5	17
JPMAC 2006-NC2	JP6N2	1	DQT	13
JPMAC 2006-NC2	JP6N2	2	DQU	15
JPMAC 2006-RM1	JPRM1	1	DQW	14
JPMAC 2006-RM1	JPRM1	2	DQX	16
JPMAC 2006-WF1	J6WF1	0	YIX	21
JPMAC 2006-WMC1	JP6W1	1	DQ2	13
JPMAC 2006-WMC1	JP6W1	2	DQ3	16
JPMAC 2006-WMC2	JP6W2	1	EQ3	14
JPMAC 2006-WMC2	JP6W2	2	FQ3	17
JPMAC 2006-WMC3	JP6W3	1	YIY	14
JPMAC 2006-WMC3	JP6W3	2	YIZ	16
JPMAC 2006-WMC4	JP6W4	1	N9W	14
JPMAC 2006-WMC4	JP6W4	2	3BP	16
JPMAC 2007-CH1	J7CH1	1	3BQ	19
JPMAC 2007-CH1	J7CH1	2	3BR	14
JPMAC 2007-CH1	J7CH1	3	3BU	17
JPMAC 2007-CH2	J7CH2	1	3BS	20
JPMAC 2007-CH2	J7CH2	2	3BT	14
JPMAC 2007-CH2	J7CH2	3	3BV	17
JPMAC 2007-CH3	J7CH3	1	405	11
JPMAC 2007-CH3	J7CH3	2	406	13
JPMAC 2007-CH4	J7CH4	1	MU2	12
JPMAC 2007-CH4	J7CH4	2	MU3	15
JPMAC 2007-CH5	J7CH5	1	834	11
JPMAC 2007-CH5	J7CH5	2	835	14
JPMAC 2007-HE1	J7HE1	1	MU4	18
JPMAC 2007-HE1	J7HE1	2	MU5	16
JPMBS 2002-R1		0		16
JPMBS 2002-R2		0		14
JPMBS 2003-R1		0		3
JPMBS 2004-R1		0		7
JPMBS 2005-R1		0		7
JPMBS 2006-R1		0		10
JPMBS 2006-R2		0		1
JPMMT 2003-A1	JP031	1	IXA	8
JPMMT 2003-A1	JP031	2	IXB	7
JPMMT 2003-A1	JP031	3	IXC	7
JPMMT 2003-A1	JP031	4	IXD	12
JPMMT 2003-A2	JP032	1	IXE	9
JPMMT 2003-A2	JP032	2	IXF	11
JPMMT 2003-A2	JP032	3	IXG	7
JPMMT 2003-A2	JP032	4	IXH	8
JPMMT 2003-A2	JP032	5	IXI	7
JPMMT 2004-A1	JP041	1	IXJ	8
JPMMT 2004-A1	JP041	2	IXK	8
JPMMT 2004-A1	JP041	3	IXL	8
JPMMT 2004-A1	JP041	4	IXM	8
JPMMT 2004-A1	JP041	5	IXN	8
JPMMT 2004-A2	JP042	1	IXO	10
JPMMT 2004-A2	JP042	2	IXP	10
JPMMT 2004-A2	JP042	3	IXQ	7
JPMMT 2004-A2	JP042	4	IXR	8
JPMMT 2004-A3	JP043	1	IXS	7
JPMMT 2004-A3	JP043	2	IXT	7
JPMMT 2004-A3	JP043	3	IXU	9
JPMMT 2004-A3	JP043	4	IXV	8
JPMMT 2004-A3	JP043	5	IXW	7
JPMMT 2004-A3	JP043	6	IXX	7
JPMMT 2004-A3	JP043	7	IXY	7
JPMMT 2004-A4	JP044	1	IXZ	9
JPMMT 2004-A4	JP044	2	IX0	8
JPMMT 2004-A4	JP044	3	IX1	7
JPMMT 2004-A5	JP045	1	IX8	10
JPMMT 2004-A5	JP045	2	IX9	10
JPMMT 2004-A5	JP045	3	IYA	7
JPMMT 2004-A5	JP045	4	IYB	12
JPMMT 2004-A5	JP045	5	IYC	7
JPMMT 2004-A6	JP046	1	IYD	9
JPMMT 2004-A6	JP046	2	IYE	7
JPMMT 2004-A6	JP046	3	IYF	10
JPMMT 2004-A6	JP046	4	IYG	7
JPMMT 2004-A6	JP046	5	IYH	9
JPMMT 2004-S1	JP4S1	0	IX4	17
JPMMT 2004-S1	JP4S1	0	IX5	9
JPMMT 2004-S1	JP4S1	0	IX6	9
JPMMT 2004-S1	JP4S1	0	IX7	9
JPMMT 2004-S2	JP4S2	1	IZA	16
JPMMT 2004-S2	JP4S2	2	IZB	22
JPMMT 2004-S2	JP4S2	3	IZC	9
JPMMT 2004-S2	JP4S2	4	IZD	14
JPMMT 2004-S2	JP4S2	5	IZE	9
JPMMT 2004-S2	JP4S2	6	IZF	9
JPMMT 2005-A1	JP5A1	1	IZG	8
JPMMT 2005-A1	JP5A1	2	IZH	10
JPMMT 2005-A1	JP5A1	3	IZI	12
JPMMT 2005-A1	JP5A1	4	IZJ	8
JPMMT 2005-A1	JP5A1	5	IZK	9
JPMMT 2005-A1	JP5A1	6	IZL	7
JPMMT 2005-A2	JP5A2	1	IZP	9
JPMMT 2005-A2	JP5A2	2	IZQ	8
JPMMT 2005-A2	JP5A2	3	IZR	10
JPMMT 2005-A2	JP5A2	4	IZS	7
JPMMT 2005-A2	JP5A2	5	IZT	9
JPMMT 2005-A2	JP5A2	6	IZU	8
JPMMT 2005-A2	JP5A2	7	IZV	8
JPMMT 2005-A2	JP5A2	8	IZW	7
JPMMT 2005-A2	JP5A2	9	IZX	7
JPMMT 2005-A3	JP532	01	IZZ	6
JPMMT 2005-A3	JP532	02	IZ0	6
JPMMT 2005-A3	JP532	03	IZ1	6
JPMMT 2005-A3	JP532	04	IZ2	6
JPMMT 2005-A3	JP532	05	IZ3	6
JPMMT 2005-A3	JP532	06	IZ4	6
JPMMT 2005-A3	JP532	07	IZ5	6
JPMMT 2005-A3	JP532	08	IZ6	6
JPMMT 2005-A3	JP532	09	IZ7	6
JPMMT 2005-A3	JP532	1	IZZ	2
JPMMT 2005-A3	JP532	10	IZ8	8
JPMMT 2005-A3	JP532	11	IZ9	10
JPMMT 2005-A3	JP532	2	IZ0	1
JPMMT 2005-A3	JP532	3	IZ1	5
JPMMT 2005-A3	JP532	4	IZ2	2
JPMMT 2005-A3	JP532	5	IZ3	3
JPMMT 2005-A3	JP532	6	IZ4	7
JPMMT 2005-A3	JP532	7	IZ5	2
JPMMT 2005-A3	JP532	8	IZ6	2
JPMMT 2005-A3	JP532	9	IZ7	2
JPMMT 2005-A4	JP5A4	1	I5A	8
JPMMT 2005-A4	JP5A4	2	I5B	7
JPMMT 2005-A4	JP5A4	3	I5C	10
JPMMT 2005-A4	JP5A4	4	I5D	8
JPMMT 2005-A5	JP5A5	1	I52	9
JPMMT 2005-A5	JP5A5	2	I53	9
JPMMT 2005-A5	JP5A5	3	I54	10
JPMMT 2005-A5	JP5A5	4	I55	7
JPMMT 2005-A5	JP5A5	5	I56	7
JPMMT 2005-A5	JP5A5	6	I57	7
JPMMT 2005-A6	JP5A6	1	GKL	11
JPMMT 2005-A6	JP5A6	2	GKM	11
JPMMT 2005-A6	JP5A6	3	GKN	10
JPMMT 2005-A6	JP5A6	4	GKO	7
JPMMT 2005-A6	JP5A6	5	GKP	7
JPMMT 2005-A6	JP5A6	6	GKQ	8
JPMMT 2005-A6	JP5A6	7	GKR	7
JPMMT 2005-A7	JP5A7	1	GQ3	12
JPMMT 2005-A7	JP5A7	2	GQ4	12
JPMMT 2005-A7	JP5A7	3	GQ5	8
JPMMT 2005-A7	JP5A7	4	GQ6	7
JPMMT 2005-A8	JP5A8	1	GTV	5
JPMMT 2005-A8	JP5A8	2	GTW	8
JPMMT 2005-A8	JP5A8	3	GTX	4
JPMMT 2005-A8	JP5A8	4	GTY	1
JPMMT 2005-A8	JP5A8	5	GTZ	1
JPMMT 2005-A8	JP5A8	6	GT0	4
JPMMT 2005-ALT1	JP5T1	1	GQ7	10
JPMMT 2005-ALT1	JP5T1	2	GQ8	12
JPMMT 2005-ALT1	JP5T1	3	GQ9	10
JPMMT 2005-ALT1	JP5T1	4	GUA	11
JPMMT 2005-S1	JP5S1	1	IZM	10
JPMMT 2005-S1	JP5S1	2	IZN	16
JPMMT 2005-S2	JP5S2	1	GKS	12
JPMMT 2005-S2	JP5S2	"1,2"	GKS	1
JPMMT 2005-S2	JP5S2	2	GKT	24
JPMMT 2005-S2	JP5S2	3	GKU	7
JPMMT 2005-S2	JP5S2	4	GKV	13
JPMMT 2005-S3	JP5S3	1	0Y0	30
JPMMT 2005-S3	JP5S3	"1,2"	0Y0	2
JPMMT 2005-S3	JP5S3	2	0Y1	11
JPMMT 2006-A1	JP6A1	1	DQI	10
JPMMT 2006-A1	JP6A1	2	DQJ	12
JPMMT 2006-A1	JP6A1	3	DQK	11
JPMMT 2006-A2	JP6A2	1	A94	11
JPMMT 2006-A2	JP6A2	2	A95	12
JPMMT 2006-A2	JP6A2	3	A96	10
JPMMT 2006-A2	JP6A2	4	A97	8
JPMMT 2006-A2	JP6A2	5	A98	10
JPMMT 2006-A3	JP6A3	1	AHX	9
JPMMT 2006-A3	JP6A3	2	AHY	10
JPMMT 2006-A3	JP6A3	3	AHZ	12
JPMMT 2006-A3	JP6A3	4	AH0	8
JPMMT 2006-A3	JP6A3	5	AH1	9
JPMMT 2006-A3	JP6A3	6	AH7	8
JPMMT 2006-A3	JP6A3	7	AH8	8
JPMMT 2006-A4	JP6A4	0	0YB	13
JPMMT 2006-A4	JP6A4	0	0YC	11
JPMMT 2006-A4	JP6A4	0	0YD	12
JPMMT 2006-A4	JP6A4	0	0YE	13
JPMMT 2006-A4	JP6A4	0	0YF	9
JPMMT 2006-A4	JP6A4	0	0YG	9
JPMMT 2006-A5	JP6A5	1	JEK	7
JPMMT 2006-A5	JP6A5	2	KEK	10
JPMMT 2006-A5	JP6A5	3	LEK	12
JPMMT 2006-A5	JP6A5	4	MEK	7
JPMMT 2006-A5	JP6A5	5	NEK	7
JPMMT 2006-A5	JP6A5	6	OEK	7
JPMMT 2006-A6	JP6A6	1	OEL	21
JPMMT 2006-A6	JP6A6	2	OEM	22
JPMMT 2006-A6	JP6A6	3	OEN	33
JPMMT 2006-A6	JP6A6	4	OEO	9
JPMMT 2006-A7	JP6A7	1	OEP	14
JPMMT 2006-A7	JP6A7	2	OEQ	24
JPMMT 2006-A7	JP6A7	3	OER	19
JPMMT 2006-A7	JP6A7	4	OES	14
JPMMT 2006-S1	JP6S1	1	A9F	19
JPMMT 2006-S1	JP6S1	2	A9G	28
JPMMT 2006-S2	JP6S2	1	AIT	32
JPMMT 2006-S2	JP6S2	"1,2"	AIT	1
JPMMT 2006-S2	JP6S2	2	AIU	11
JPMMT 2006-S2	JP6S2	3	AIV	23
JPMMT 2006-S3	JP6S3	1	YI0	38
JPMMT 2006-S3	JP6S3	"1,2"	YI0	1
JPMMT 2006-S3	JP6S3	2	YI1	17
JPMMT 2006-S4	JP6S4	1	ZIG	24
JPMMT 2007-A1	J07A1	1	YJ0	8
JPMMT 2007-A1	J07A1	2	YJ1	10
JPMMT 2007-A1	J07A1	3	YJ2	11
JPMMT 2007-A1	J07A1	4	YJ3	10
JPMMT 2007-A1	J07A1	5	YJ4	12
JPMMT 2007-A1	J07A1	6	YJ5	10
JPMMT 2007-A1	J07A1	7	YJ6	12
JPMMT 2007-A2	J07A2	1	1A3	11
JPMMT 2007-A2	J07A2	2	1A4	18
JPMMT 2007-A2	J07A2	3	1A5	15
JPMMT 2007-A2	J07A2	4	1A6	19
JPMMT 2007-A3	J07A3	1	277	9
JPMMT 2007-A3	J07A3	2	278	14
JPMMT 2007-A3	J07A3	3	279	11
JPMMT 2007-A4	J07A4	1	520	10
JPMMT 2007-A4	J07A4	2	521	15
JPMMT 2007-A4	J07A4	3	522	12
JPMMT 2007-A5	J07A5	1	0W9	11
JPMMT 2007-A5	J07A5	2	0WA	10
JPMMT 2007-A5	J07A5	3	0WB	9
JPMMT 2007-A5	J07A5	4	0WC	11
JPMMT 2007-A6	J07A6	1	29Q	13
JPMMT 2007-A6	J07A6	2	29R	10
JPMMT 2007-A6	J07A6	3	29S	31
JPMMT 2007-A6	J07A6	4	29T	10
JPMMT 2007-S1	J07S1	NULL	1A7	4
JPMMT 2007-S1	J07S1	NULL	1A8	23
JPMMT 2007-S2	J07S2	1	617	27
JPMMT 2007-S2	J07S2	2	618	16
JPMMT 2007-S2	J07S2	3	619	10
JPMMT 2007-S3	J07S3	1	884	123
JPMMT 2007-S3	J07S3	2	885	13
JPMMT 2008-R1		0		6
JPMMT 2008-R2		0		5
JPMMT 2008-R3		0		6
JPMMT 2008-R4		0		7
JPMMT 2008-R5		0		2
JPMRR 2009-1		0		3
JPMRR 2009-10		0		18
JPMRR 2009-11		0		13
JPMRR 2009-12		0		26
JPMRR 2009-2		0		3
JPMRR 2009-3		0		4
JPMRR 2009-4		0		9
JPMRR 2009-5		0		12
JPMRR 2009-6		0		9
JPMRR 2009-7		0		45
JPMRR 2009-8		0		3
JPMRR 2009-9		0		3
JPNIM 2005-FRE1		0		1
JPNIM 2006-ACN1		0		2
JPNIM 2006-ARN1		0		3
JPNIM 2006-CHN2		0		3
JPNIM 2006-FRE1		0		3
JPNIM 2006-FRE2		0		1
JPNIM 2006-HEN1		0		3
JPNIM 2006-KSN1		0		3
JPNIM 2006-NCN1		0		3
JPNIM 2006-OON1		0		2
JPNIM 2006-WMC1		0		2
JPNIM 2007-CHN3		0		3
JPNIM 2007-CHN4		0		3
JPNIM 2007-HEN1		0		3
KEYOT 1998-P2		0		9
LABS 2003-1	S3SL1	0	SJ3	4
LABS 2004-1	S4SL1	1	SJ4	7
LABS 2004-1	S4SL1	2	SJ5	6
LBAHC 2003-3		0		2
LBAHC 2003-4		0		2
LBAHC 2004-1		0		1
LBAHC 2004-2		0		2
LBAHC 2004-5		0		1
LBAHC 2004-6		0		3
LBAHC 2005-1		0		4
LBAHC 2005-2		0		4
LBAHC 2005-3		0		3
LBAHC 2006-1		0		2
LBAHC 2006-10		0		2
LBAHC 2006-11		0		2
LBAHC 2006-2		0		3
LBAHC 2006-3		0		3
LBAHC 2006-4		0		3
LBAHC 2006-5		0		3
LBAHC 2006-6		0		3
LBAHC 2006-7		0		3
LBAHC 2006-8		0		2
